date,path,pageviews,unique_users,sessions_with_page,avg_scroll_depth,total_clicks
2025-08-16,/products/video-doorbell-pro-2,106,106,106,58.67,49
2025-08-16,/products/indoor-cam-(2nd-gen),105,105,105,63.89,49
2025-08-16,/products/ring-alarm-8-piece,95,95,95,62.95,48
2025-08-16,/products/stick-up-cam-battery,94,94,94,61.92,38
2025-08-17,/checkout/payment,140,100,100,63.09,84
2025-08-17,/cart,135,97,97,66.98,97
2025-08-17,/category/security-cameras,128,96,96,64.55,79
2025-08-17,/checkout/thankyou,115,91,91,61.25,72
2025-08-17,/products/video-doorbell-pro-2,113,113,113,62.29,35
2025-08-17,/products/ring-alarm-8-piece,100,100,100,56.91,33
2025-08-17,/products/indoor-cam-(2nd-gen),94,94,94,61.54,36
2025-08-17,/products/stick-up-cam-battery,93,93,93,60.25,37
2025-08-18,/checkout/thankyou,149,107,107,64.78,103
2025-08-18,/cart,145,107,108,64.69,111
2025-08-18,/category/security-cameras,141,95,95,62.75,104
2025-08-18,/checkout/payment,132,98,98,61.36,99
2025-08-18,/products/stick-up-cam-battery,104,104,104,64.64,49
2025-08-18,/products/video-doorbell-pro-2,102,102,102,63.97,49
2025-08-18,/products/indoor-cam-(2nd-gen),97,97,97,61.27,33
2025-08-18,/products/ring-alarm-8-piece,97,97,97,64.36,43
2025-08-19,/checkout/payment,154,114,115,67.53,112
2025-08-19,/checkout/thankyou,143,104,104,60.93,96
2025-08-19,/category/security-cameras,135,101,101,66.38,97
2025-08-19,/cart,130,92,92,62.69,89
2025-08-19,/products/stick-up-cam-battery,112,111,112,57.14,55
2025-08-19,/products/indoor-cam-(2nd-gen),106,106,106,62.11,39
2025-08-19,/products/video-doorbell-pro-2,100,100,100,61.9,35
2025-08-19,/products/ring-alarm-8-piece,82,82,82,62.75,27
2025-08-20,/cart,151,109,109,64.4,104
2025-08-20,/category/security-cameras,144,97,97,65.14,99
2025-08-20,/checkout/thankyou,131,101,101,58.06,91
2025-08-20,/checkout/payment,126,92,92,64.25,83
2025-08-20,/products/stick-up-cam-battery,112,112,112,68.55,51
2025-08-20,/products/video-doorbell-pro-2,110,110,110,60.38,38
2025-08-20,/products/ring-alarm-8-piece,94,94,94,66.67,34
2025-08-20,/products/indoor-cam-(2nd-gen),84,84,84,67.41,36
2025-08-21,/checkout/payment,154,108,108,61.04,96
2025-08-21,/cart,145,109,109,61.78,97
2025-08-21,/category/security-cameras,138,100,100,63.62,98
2025-08-21,/checkout/thankyou,132,95,95,61.38,98
2025-08-21,/products/indoor-cam-(2nd-gen),108,108,108,64.06,43
2025-08-21,/products/video-doorbell-pro-2,101,101,101,61.22,44
2025-08-21,/products/stick-up-cam-battery,99,99,99,59.62,41
2025-08-21,/products/ring-alarm-8-piece,92,92,92,58.21,38
2025-08-22,/checkout/thankyou,140,94,94,61.36,103
2025-08-22,/category/security-cameras,132,102,102,64.48,89
2025-08-22,/cart,126,97,97,60.42,90
2025-08-22,/checkout/payment,124,97,97,59.33,77
2025-08-22,/products/video-doorbell-pro-2,108,108,108,63.84,40
2025-08-22,/products/ring-alarm-8-piece,107,107,107,61.4,48
2025-08-22,/products/indoor-cam-(2nd-gen),105,105,105,66.11,43
2025-08-22,/products/stick-up-cam-battery,80,80,80,55.49,32
2025-08-23,/checkout/thankyou,184,124,124,60.71,143
2025-08-23,/category/security-cameras,161,116,116,60.98,103
2025-08-23,/cart,128,105,105,60.24,89
2025-08-23,/checkout/payment,124,93,93,63.32,96
2025-08-23,/products/ring-alarm-8-piece,114,114,114,59.56,46
2025-08-23,/products/stick-up-cam-battery,106,106,106,63.1,48
2025-08-23,/products/indoor-cam-(2nd-gen),93,93,93,60.91,39
2025-08-23,/products/video-doorbell-pro-2,87,87,87,66.18,29
2025-08-24,/checkout/payment,148,104,104,63.79,98
2025-08-24,/checkout/thankyou,140,106,106,62.42,106
2025-08-24,/cart,134,102,102,58.41,100
2025-08-24,/category/security-cameras,131,90,90,58.97,93
2025-08-24,/products/ring-alarm-8-piece,118,118,118,68.93,45
2025-08-24,/products/stick-up-cam-battery,109,109,109,55.39,44
2025-08-24,/products/video-doorbell-pro-2,92,92,92,62.1,35
2025-08-24,/products/indoor-cam-(2nd-gen),81,81,81,63.04,33
2025-08-25,/checkout/thankyou,154,123,123,60.79,107
2025-08-25,/checkout/payment,149,106,106,58.1,102
2025-08-25,/category/security-cameras,129,99,99,66.18,91
2025-08-25,/cart,128,96,96,59.91,93
2025-08-25,/products/ring-alarm-8-piece,111,111,111,61.54,44
2025-08-25,/products/video-doorbell-pro-2,107,107,107,65.15,47
2025-08-25,/products/indoor-cam-(2nd-gen),100,100,100,61.4,41
2025-08-25,/products/stick-up-cam-battery,82,82,82,62.5,29
2025-08-26,/checkout/thankyou,151,105,105,63.58,105
2025-08-26,/cart,136,101,101,63.55,98
2025-08-26,/category/security-cameras,131,97,97,63.17,102
2025-08-26,/checkout/payment,127,94,94,59.84,89
2025-08-26,/products/stick-up-cam-battery,110,110,110,63.39,35
2025-08-26,/products/video-doorbell-pro-2,100,100,100,58.19,38
2025-08-26,/products/ring-alarm-8-piece,98,98,98,60.0,40
2025-08-26,/products/indoor-cam-(2nd-gen),92,92,92,61.82,31
2025-08-27,/checkout/payment,155,114,114,61.46,113
2025-08-27,/checkout/thankyou,148,107,107,66.56,105
2025-08-27,/category/security-cameras,144,108,108,60.66,108
2025-08-27,/cart,132,100,100,62.68,91
2025-08-27,/products/video-doorbell-pro-2,108,108,108,66.23,44
2025-08-27,/products/ring-alarm-8-piece,105,105,105,62.08,40
2025-08-27,/products/indoor-cam-(2nd-gen),98,98,98,64.41,47
2025-08-27,/products/stick-up-cam-battery,89,89,89,59.43,43
2025-08-28,/cart,148,100,100,60.33,105
2025-08-28,/checkout/thankyou,135,101,101,59.4,92
2025-08-28,/category/security-cameras,130,92,92,64.15,86
2025-08-28,/checkout/payment,120,95,95,61.34,88
2025-08-28,/products/video-doorbell-pro-2,105,105,105,56.12,45
2025-08-28,/products/indoor-cam-(2nd-gen),104,104,104,69.92,47
2025-08-28,/products/ring-alarm-8-piece,100,100,100,63.6,39
2025-08-28,/products/stick-up-cam-battery,91,91,91,66.67,30
2025-08-29,/checkout/payment,148,104,104,64.03,109
2025-08-29,/category/security-cameras,136,102,102,62.97,102
2025-08-29,/cart,135,99,99,66.54,100
2025-08-29,/checkout/thankyou,133,105,105,63.77,90
2025-08-29,/products/video-doorbell-pro-2,109,109,109,66.67,46
2025-08-29,/products/indoor-cam-(2nd-gen),99,99,99,52.55,38
2025-08-29,/products/ring-alarm-8-piece,99,99,99,70.28,43
2025-08-29,/products/stick-up-cam-battery,93,93,93,60.71,32
2025-08-30,/cart,133,95,95,61.76,95
2025-08-30,/category/security-cameras,130,85,85,59.5,99
2025-08-30,/checkout/payment,128,94,94,64.42,92
2025-08-30,/checkout/thankyou,127,102,102,64.72,98
2025-08-30,/products/indoor-cam-(2nd-gen),109,109,109,65.16,36
2025-08-30,/products/stick-up-cam-battery,107,107,107,59.3,43
2025-08-30,/products/ring-alarm-8-piece,105,105,105,58.65,46
2025-08-30,/products/video-doorbell-pro-2,79,79,79,65.83,23
2025-08-31,/checkout/payment,158,107,107,61.06,110
2025-08-31,/cart,148,104,104,62.18,105
2025-08-31,/checkout/thankyou,144,107,107,62.41,99
2025-08-31,/category/security-cameras,140,111,111,61.52,102
2025-08-31,/products/video-doorbell-pro-2,117,117,117,61.43,52
2025-08-31,/products/stick-up-cam-battery,105,105,105,57.76,41
2025-08-31,/products/ring-alarm-8-piece,97,97,97,67.31,46
2025-08-31,/products/indoor-cam-(2nd-gen),81,81,81,60.42,32
2025-09-01,/cart,164,110,110,63.87,120
2025-09-01,/category/security-cameras,148,109,109,63.31,104
2025-09-01,/checkout/payment,137,104,104,63.69,101
2025-09-01,/checkout/thankyou,124,99,99,61.6,87
2025-09-01,/products/stick-up-cam-battery,107,107,107,61.69,41
2025-09-01,/products/ring-alarm-8-piece,104,104,104,66.53,38
2025-09-01,/products/video-doorbell-pro-2,98,98,98,64.92,37
2025-09-01,/products/indoor-cam-(2nd-gen),91,91,91,68.75,40
2025-09-02,/checkout/payment,153,109,109,63.46,103
2025-09-02,/cart,151,99,99,61.15,105
2025-09-02,/category/security-cameras,138,101,101,60.45,91
2025-09-02,/checkout/thankyou,129,105,105,63.33,91
2025-09-02,/products/video-doorbell-pro-2,104,104,104,63.97,37
2025-09-02,/products/indoor-cam-(2nd-gen),101,101,101,60.59,40
2025-09-02,/products/stick-up-cam-battery,99,99,99,60.53,42
2025-09-02,/products/ring-alarm-8-piece,96,96,96,63.24,36
2025-09-03,/cart,166,113,113,63.31,111
2025-09-03,/checkout/thankyou,154,108,108,58.51,100
2025-09-03,/checkout/payment,145,102,102,61.54,100
2025-09-03,/category/security-cameras,138,101,101,63.65,98
2025-09-03,/products/stick-up-cam-battery,111,111,111,60.83,45
2025-09-03,/products/ring-alarm-8-piece,107,107,107,59.02,37
2025-09-03,/products/video-doorbell-pro-2,95,95,95,61.22,29
2025-09-03,/products/indoor-cam-(2nd-gen),87,87,87,63.68,37
2025-09-04,/category/security-cameras,148,104,104,62.32,104
2025-09-04,/checkout/payment,146,114,114,58.39,102
2025-09-04,/cart,141,101,101,61.19,102
2025-09-04,/checkout/thankyou,136,104,104,62.07,101
2025-09-04,/products/indoor-cam-(2nd-gen),129,129,129,67.03,43
2025-09-04,/products/video-doorbell-pro-2,104,104,104,59.09,46
2025-09-04,/products/stick-up-cam-battery,90,90,90,61.36,35
2025-09-04,/products/ring-alarm-8-piece,77,77,77,58.78,31
2025-09-05,/checkout/thankyou,169,122,122,64.53,120
2025-09-05,/cart,156,113,113,59.69,101
2025-09-05,/category/security-cameras,155,107,107,61.94,105
2025-09-05,/checkout/payment,154,116,116,61.42,108
2025-09-05,/products/video-doorbell-pro-2,116,116,116,60.12,54
2025-09-05,/products/ring-alarm-8-piece,105,105,105,62.86,51
2025-09-05,/products/stick-up-cam-battery,90,90,90,61.7,39
2025-09-05,/products/indoor-cam-(2nd-gen),89,89,89,60.0,29
2025-09-06,/cart,165,117,117,62.5,119
2025-09-06,/category/security-cameras,161,107,107,63.36,111
2025-09-06,/checkout/thankyou,144,102,102,60.98,100
2025-09-06,/checkout/payment,141,95,95,65.53,101
2025-09-06,/products/ring-alarm-8-piece,114,114,114,60.82,44
2025-09-06,/products/indoor-cam-(2nd-gen),102,102,102,62.29,36
2025-09-06,/products/stick-up-cam-battery,93,93,93,65.56,36
2025-09-06,/products/video-doorbell-pro-2,91,91,91,63.31,31
2025-09-07,/checkout/payment,170,120,120,62.57,132
2025-09-07,/checkout/thankyou,164,116,116,60.71,121
2025-09-07,/category/security-cameras,152,108,108,64.01,103
2025-09-07,/cart,145,105,105,61.65,103
2025-09-07,/products/indoor-cam-(2nd-gen),110,110,110,61.11,54
2025-09-07,/products/ring-alarm-8-piece,107,107,107,60.23,44
2025-09-07,/products/video-doorbell-pro-2,97,97,97,63.46,44
2025-09-07,/products/stick-up-cam-battery,86,86,86,57.22,31
2025-09-08,/cart,153,114,114,61.95,99
2025-09-08,/checkout/thankyou,140,104,104,61.19,101
2025-09-08,/category/security-cameras,139,107,107,62.5,108
2025-09-08,/checkout/payment,134,98,98,63.26,92
2025-09-08,/products/video-doorbell-pro-2,118,118,118,65.97,44
2025-09-08,/products/ring-alarm-8-piece,100,100,100,59.29,36
2025-09-08,/products/indoor-cam-(2nd-gen),93,93,93,56.63,43
2025-09-08,/products/stick-up-cam-battery,89,88,89,63.84,32
2025-09-09,/category/security-cameras,167,124,124,65.06,126
2025-09-09,/checkout/thankyou,154,109,109,63.24,117
2025-09-09,/cart,149,107,107,62.18,106
2025-09-09,/checkout/payment,143,110,110,63.44,100
2025-09-09,/products/indoor-cam-(2nd-gen),109,109,109,61.57,44
2025-09-09,/products/video-doorbell-pro-2,108,108,108,64.29,46
2025-09-09,/products/ring-alarm-8-piece,101,101,101,58.2,40
2025-09-09,/products/stick-up-cam-battery,82,82,82,60.78,37
2025-09-10,/category/security-cameras,166,109,109,63.48,127
2025-09-10,/checkout/payment,149,106,106,63.31,107
2025-09-10,/checkout/thankyou,147,106,106,65.03,102
2025-09-10,/cart,120,91,91,62.93,89
2025-09-10,/products/stick-up-cam-battery,112,112,112,59.5,34
2025-09-10,/products/ring-alarm-8-piece,104,104,104,69.5,47
2025-09-10,/products/indoor-cam-(2nd-gen),94,94,94,58.85,37
2025-09-10,/products/video-doorbell-pro-2,90,90,90,56.77,33
2025-09-11,/cart,157,116,116,61.32,113
2025-09-11,/category/security-cameras,140,109,109,63.02,99
2025-09-11,/checkout/thankyou,138,99,99,66.01,89
2025-09-11,/checkout/payment,117,88,88,62.3,77
2025-09-11,/products/ring-alarm-8-piece,109,109,109,69.53,43
2025-09-11,/products/indoor-cam-(2nd-gen),99,99,99,58.2,38
2025-09-11,/products/stick-up-cam-battery,97,97,97,67.79,35
2025-09-11,/products/video-doorbell-pro-2,95,95,95,63.24,41
2025-09-12,/checkout/payment,144,103,103,62.24,96
2025-09-12,/checkout/thankyou,142,104,104,61.49,98
2025-09-12,/category/security-cameras,136,94,94,65.24,107
2025-09-12,/cart,134,98,98,67.02,98
2025-09-12,/products/video-doorbell-pro-2,115,115,115,68.31,49
2025-09-12,/products/stick-up-cam-battery,105,105,105,60.19,39
2025-09-12,/products/ring-alarm-8-piece,103,103,103,64.92,46
2025-09-12,/products/indoor-cam-(2nd-gen),77,77,77,60.29,23
2025-09-13,/category/security-cameras,161,113,113,56.6,121
2025-09-13,/cart,157,114,114,60.21,121
2025-09-13,/checkout/payment,150,107,107,63.82,102
2025-09-13,/checkout/thankyou,149,99,99,62.16,102
2025-09-13,/products/ring-alarm-8-piece,107,107,107,60.96,42
2025-09-13,/products/stick-up-cam-battery,105,105,105,60.61,43
2025-09-13,/products/indoor-cam-(2nd-gen),104,104,104,64.52,37
2025-09-13,/products/video-doorbell-pro-2,84,84,84,59.09,33
2025-09-14,/checkout/payment,166,119,119,62.42,116
2025-09-14,/checkout/thankyou,161,110,110,66.29,119
2025-09-14,/cart,152,103,103,64.11,104
2025-09-14,/category/security-cameras,141,107,107,64.8,105
2025-09-14,/products/video-doorbell-pro-2,109,109,109,60.53,36
2025-09-14,/products/indoor-cam-(2nd-gen),100,100,100,61.67,39
2025-09-14,/products/stick-up-cam-battery,100,100,100,64.75,46
2025-09-14,/products/ring-alarm-8-piece,91,91,91,60.23,37
2025-09-15,/category/security-cameras,147,107,108,64.94,112
2025-09-15,/checkout/thankyou,122,84,84,65.04,87
2025-09-15,/checkout/payment,119,93,93,66.28,86
2025-09-15,/cart,110,84,84,65.85,69
2025-09-15,/products/ring-alarm-8-piece,103,103,103,59.21,33
2025-09-15,/products/video-doorbell-pro-2,102,102,102,60.45,29
2025-09-15,/products/indoor-cam-(2nd-gen),101,101,101,63.39,33
2025-09-15,/products/stick-up-cam-battery,94,94,94,66.67,41
2025-09-16,/checkout/thankyou,162,122,122,61.09,106
2025-09-16,/cart,146,102,102,59.73,101
2025-09-16,/checkout/payment,145,98,98,63.16,100
2025-09-16,/category/security-cameras,129,94,94,59.38,87
2025-09-16,/products/indoor-cam-(2nd-gen),108,108,108,56.97,44
2025-09-16,/products/ring-alarm-8-piece,104,104,104,60.33,40
2025-09-16,/products/video-doorbell-pro-2,99,99,99,59.82,36
2025-09-16,/products/stick-up-cam-battery,89,89,89,61.46,36
2025-09-17,/checkout/payment,142,102,102,60.33,92
2025-09-17,/checkout/thankyou,140,104,104,62.25,100
2025-09-17,/category/security-cameras,137,107,107,61.2,98
2025-09-17,/cart,127,91,91,64.66,93
2025-09-17,/products/indoor-cam-(2nd-gen),120,120,120,61.74,44
2025-09-17,/products/ring-alarm-8-piece,101,101,101,61.36,46
2025-09-17,/products/video-doorbell-pro-2,90,90,90,67.39,36
2025-09-17,/products/stick-up-cam-battery,89,89,89,59.76,33
2025-09-18,/cart,175,120,120,61.82,124
2025-09-18,/checkout/payment,163,117,117,62.83,104
2025-09-18,/checkout/thankyou,147,104,104,62.41,89
2025-09-18,/category/security-cameras,141,101,102,63.74,103
2025-09-18,/products/video-doorbell-pro-2,106,106,106,62.72,41
2025-09-18,/products/stick-up-cam-battery,105,105,105,61.36,50
2025-09-18,/products/indoor-cam-(2nd-gen),103,103,103,60.98,40
2025-09-18,/products/ring-alarm-8-piece,86,86,86,63.33,39
2025-09-19,/category/security-cameras,167,111,111,62.57,121
2025-09-19,/cart,166,128,128,65.74,117
2025-09-19,/checkout/thankyou,145,101,101,60.89,99
2025-09-19,/checkout/payment,122,92,92,63.56,88
2025-09-19,/products/ring-alarm-8-piece,104,104,104,60.96,33
2025-09-19,/products/video-doorbell-pro-2,104,104,104,63.84,41
2025-09-19,/products/indoor-cam-(2nd-gen),97,97,97,63.89,37
2025-09-19,/products/stick-up-cam-battery,95,95,95,69.0,34
2025-09-20,/category/security-cameras,163,116,116,60.63,120
2025-09-20,/checkout/thankyou,158,116,116,63.03,110
2025-09-20,/cart,151,111,111,63.54,116
2025-09-20,/checkout/payment,144,105,105,59.84,95
2025-09-20,/products/ring-alarm-8-piece,102,102,102,67.06,41
2025-09-20,/products/stick-up-cam-battery,102,102,102,68.3,41
2025-09-20,/products/indoor-cam-(2nd-gen),101,101,101,65.07,46
2025-09-20,/products/video-doorbell-pro-2,95,95,95,57.79,40
2025-09-21,/cart,139,98,98,60.86,96
2025-09-21,/checkout/payment,138,104,104,61.58,99
2025-09-21,/category/security-cameras,121,99,99,59.11,86
2025-09-21,/checkout/thankyou,117,89,89,59.22,85
2025-09-21,/products/indoor-cam-(2nd-gen),106,106,106,63.1,37
2025-09-21,/products/video-doorbell-pro-2,103,103,103,62.5,35
2025-09-21,/products/stick-up-cam-battery,102,102,102,61.67,40
2025-09-21,/products/ring-alarm-8-piece,89,89,89,67.41,35
2025-09-22,/checkout/payment,181,123,123,59.08,135
2025-09-22,/checkout/thankyou,180,126,126,61.42,126
2025-09-22,/cart,173,116,116,64.67,130
2025-09-22,/category/security-cameras,142,104,104,62.13,104
2025-09-22,/products/ring-alarm-8-piece,109,109,109,60.07,46
2025-09-22,/products/video-doorbell-pro-2,103,103,103,64.35,47
2025-09-22,/products/stick-up-cam-battery,102,102,102,62.71,48
2025-09-22,/products/indoor-cam-(2nd-gen),86,86,86,62.5,36
2025-09-23,/checkout/thankyou,148,103,103,61.9,101
2025-09-23,/checkout/payment,146,101,101,64.41,103
2025-09-23,/category/security-cameras,137,100,100,59.15,99
2025-09-23,/cart,135,97,97,61.25,94
2025-09-23,/products/stick-up-cam-battery,107,107,107,56.76,44
2025-09-23,/products/indoor-cam-(2nd-gen),103,103,103,59.62,33
2025-09-23,/products/video-doorbell-pro-2,102,102,102,67.06,38
2025-09-23,/products/ring-alarm-8-piece,88,88,88,61.46,36
2025-09-24,/category/security-cameras,148,109,109,60.56,106
2025-09-24,/checkout/thankyou,148,107,107,67.07,99
2025-09-24,/cart,145,107,107,54.96,97
2025-09-24,/checkout/payment,130,92,92,64.32,93
2025-09-24,/products/video-doorbell-pro-2,111,111,111,60.78,43
2025-09-24,/products/stick-up-cam-battery,108,108,108,64.39,39
2025-09-24,/products/ring-alarm-8-piece,93,93,93,65.57,41
2025-09-24,/products/indoor-cam-(2nd-gen),88,88,88,66.98,29
2025-09-25,/cart,158,117,117,59.13,116
2025-09-25,/category/security-cameras,142,102,102,67.04,100
2025-09-25,/checkout/payment,128,94,94,63.18,96
2025-09-25,/checkout/thankyou,127,100,100,60.19,82
2025-09-25,/products/ring-alarm-8-piece,118,118,118,63.26,54
2025-09-25,/products/video-doorbell-pro-2,101,101,101,66.8,37
2025-09-25,/products/stick-up-cam-battery,92,92,92,60.38,33
2025-09-25,/products/indoor-cam-(2nd-gen),89,89,89,55.85,45
2025-09-26,/checkout/payment,153,102,102,59.06,104
2025-09-26,/category/security-cameras,133,89,89,64.11,88
2025-09-26,/checkout/thankyou,130,98,98,65.67,81
2025-09-26,/cart,121,94,94,62.18,85
2025-09-26,/products/ring-alarm-8-piece,109,109,109,60.83,36
2025-09-26,/products/stick-up-cam-battery,102,102,102,67.05,41
2025-09-26,/products/video-doorbell-pro-2,100,100,100,67.31,33
2025-09-26,/products/indoor-cam-(2nd-gen),89,89,89,54.9,35
2025-09-27,/checkout/payment,153,106,106,61.02,109
2025-09-27,/cart,141,100,100,61.9,101
2025-09-27,/checkout/thankyou,133,103,103,62.14,97
2025-09-27,/category/security-cameras,124,98,98,66.19,91
2025-09-27,/products/ring-alarm-8-piece,104,104,104,65.16,40
2025-09-27,/products/stick-up-cam-battery,101,101,101,63.11,41
2025-09-27,/products/indoor-cam-(2nd-gen),100,100,100,56.05,41
2025-09-27,/products/video-doorbell-pro-2,95,95,95,66.67,37
2025-09-28,/category/security-cameras,141,104,104,60.15,105
2025-09-28,/checkout/thankyou,132,85,85,58.73,94
2025-09-28,/checkout/payment,125,94,95,63.43,88
2025-09-28,/cart,120,97,97,61.99,89
2025-09-28,/products/video-doorbell-pro-2,107,107,107,64.93,45
2025-09-28,/products/stick-up-cam-battery,106,106,106,59.21,35
2025-09-28,/products/ring-alarm-8-piece,96,96,96,60.94,35
2025-09-28,/products/indoor-cam-(2nd-gen),91,91,91,57.93,31
2025-09-29,/checkout/payment,162,113,113,63.13,122
2025-09-29,/category/security-cameras,145,113,113,59.72,94
2025-09-29,/checkout/thankyou,145,107,107,60.28,100
2025-09-29,/cart,141,101,101,66.42,107
2025-09-29,/products/ring-alarm-8-piece,114,114,114,60.0,45
2025-09-29,/products/indoor-cam-(2nd-gen),106,106,106,61.4,46
2025-09-29,/products/video-doorbell-pro-2,98,98,98,61.9,42
2025-09-29,/products/stick-up-cam-battery,82,82,82,63.54,33
2025-09-30,/checkout/thankyou,149,110,110,63.99,96
2025-09-30,/category/security-cameras,146,107,107,65.04,104
2025-09-30,/cart,137,103,103,62.59,90
2025-09-30,/checkout/payment,119,90,90,64.29,87
2025-09-30,/products/ring-alarm-8-piece,104,104,104,61.15,45
2025-09-30,/products/stick-up-cam-battery,104,104,104,58.77,41
2025-09-30,/products/video-doorbell-pro-2,102,102,102,61.0,39
2025-09-30,/products/indoor-cam-(2nd-gen),90,90,90,65.76,36
2025-10-01,/cart,161,108,108,64.13,114
2025-10-01,/category/security-cameras,160,113,113,59.82,103
2025-10-01,/checkout/thankyou,154,110,110,63.46,102
2025-10-01,/checkout/payment,150,100,100,62.25,104
2025-10-01,/products/ring-alarm-8-piece,106,106,106,63.73,42
2025-10-01,/products/stick-up-cam-battery,101,101,101,60.56,39
2025-10-01,/products/video-doorbell-pro-2,98,98,98,61.51,40
2025-10-01,/products/indoor-cam-(2nd-gen),95,95,95,67.16,48
2025-10-02,/checkout/payment,145,106,106,66.39,94
2025-10-02,/category/security-cameras,142,104,104,62.67,96
2025-10-02,/checkout/thankyou,133,98,98,61.04,95
2025-10-02,/cart,127,91,91,64.57,87
2025-10-02,/products/indoor-cam-(2nd-gen),108,108,108,61.61,40
2025-10-02,/products/ring-alarm-8-piece,104,104,104,57.59,46
2025-10-02,/products/video-doorbell-pro-2,102,102,102,59.48,45
2025-10-02,/products/stick-up-cam-battery,86,86,86,62.5,30
2025-10-03,/checkout/thankyou,161,112,112,59.72,106
2025-10-03,/category/security-cameras,149,115,115,61.62,103
2025-10-03,/checkout/payment,149,113,113,62.04,110
2025-10-03,/cart,124,95,95,62.8,82
2025-10-03,/products/indoor-cam-(2nd-gen),114,114,114,59.72,48
2025-10-03,/products/stick-up-cam-battery,98,98,98,67.37,43
2025-10-03,/products/ring-alarm-8-piece,95,95,95,58.93,40
2025-10-03,/products/video-doorbell-pro-2,93,93,93,65.32,39
2025-10-04,/checkout/thankyou,154,110,110,60.29,115
2025-10-04,/cart,148,101,101,62.41,105
2025-10-04,/checkout/payment,148,109,109,64.69,97
2025-10-04,/category/security-cameras,138,104,104,62.4,90
2025-10-04,/products/indoor-cam-(2nd-gen),112,112,112,67.19,50
2025-10-04,/products/video-doorbell-pro-2,101,101,101,55.51,40
2025-10-04,/products/ring-alarm-8-piece,99,99,99,65.62,38
2025-10-04,/products/stick-up-cam-battery,88,88,88,60.33,29
2025-10-05,/checkout/thankyou,176,125,125,60.85,114
2025-10-05,/cart,166,122,122,63.17,118
2025-10-05,/checkout/payment,157,109,109,61.33,113
2025-10-05,/category/security-cameras,144,106,106,63.1,105
2025-10-05,/products/stick-up-cam-battery,107,107,107,59.38,50
2025-10-05,/products/video-doorbell-pro-2,100,100,100,66.02,38
2025-10-05,/products/ring-alarm-8-piece,99,99,99,65.2,38
2025-10-05,/products/indoor-cam-(2nd-gen),94,94,94,62.5,39
2025-10-06,/category/security-cameras,148,105,105,64.66,105
2025-10-06,/checkout/payment,143,97,97,65.0,101
2025-10-06,/cart,142,101,101,59.29,102
2025-10-06,/checkout/thankyou,133,95,95,63.25,99
2025-10-06,/products/video-doorbell-pro-2,112,112,112,62.5,52
2025-10-06,/products/stick-up-cam-battery,108,108,108,65.85,39
2025-10-06,/products/ring-alarm-8-piece,101,101,101,64.15,39
2025-10-06,/products/indoor-cam-(2nd-gen),79,79,79,67.86,31
2025-10-07,/cart,148,110,110,64.31,113
2025-10-07,/category/security-cameras,147,100,100,61.73,99
2025-10-07,/checkout/thankyou,138,100,100,59.27,105
2025-10-07,/checkout/payment,128,92,92,65.45,91
2025-10-07,/products/video-doorbell-pro-2,120,120,120,64.86,47
2025-10-07,/products/ring-alarm-8-piece,98,98,98,63.84,52
2025-10-07,/products/indoor-cam-(2nd-gen),92,92,92,61.0,33
2025-10-07,/products/stick-up-cam-battery,90,90,90,55.0,37
2025-10-08,/category/security-cameras,160,116,116,64.31,107
2025-10-08,/checkout/thankyou,158,109,109,64.56,114
2025-10-08,/cart,157,116,116,61.85,115
2025-10-08,/checkout/payment,117,84,84,63.87,85
2025-10-08,/products/stick-up-cam-battery,107,107,107,61.4,46
2025-10-08,/products/video-doorbell-pro-2,102,102,102,67.16,43
2025-10-08,/products/indoor-cam-(2nd-gen),99,99,99,60.19,44
2025-10-08,/products/ring-alarm-8-piece,92,92,92,62.98,40
2025-10-09,/checkout/payment,140,105,105,60.81,100
2025-10-09,/cart,138,94,94,62.59,96
2025-10-09,/category/security-cameras,136,104,104,61.17,91
2025-10-09,/checkout/thankyou,125,91,91,62.05,82
2025-10-09,/products/stick-up-cam-battery,106,106,106,60.71,45
2025-10-09,/products/indoor-cam-(2nd-gen),101,101,101,60.85,41
2025-10-09,/products/ring-alarm-8-piece,99,99,99,60.87,27
2025-10-09,/products/video-doorbell-pro-2,94,94,94,67.86,42
2025-10-10,/category/security-cameras,175,128,128,64.08,130
2025-10-10,/checkout/payment,164,114,114,61.04,115
2025-10-10,/cart,135,92,92,59.15,94
2025-10-10,/checkout/thankyou,120,94,94,64.06,79
2025-10-10,/products/indoor-cam-(2nd-gen),113,113,113,61.15,43
2025-10-10,/products/video-doorbell-pro-2,106,106,106,63.26,41
2025-10-10,/products/ring-alarm-8-piece,96,96,96,61.98,37
2025-10-10,/products/stick-up-cam-battery,85,85,85,62.27,35
2025-10-11,/category/security-cameras,167,117,117,63.13,123
2025-10-11,/checkout/thankyou,152,109,109,61.44,101
2025-10-11,/cart,146,109,109,62.41,101
2025-10-11,/checkout/payment,144,106,106,62.26,102
2025-10-11,/products/stick-up-cam-battery,105,105,105,65.0,47
2025-10-11,/products/ring-alarm-8-piece,103,103,103,66.41,43
2025-10-11,/products/indoor-cam-(2nd-gen),97,97,97,58.02,45
2025-10-11,/products/video-doorbell-pro-2,95,95,95,59.57,45
2025-10-12,/cart,160,110,110,64.75,116
2025-10-12,/category/security-cameras,148,103,103,62.41,110
2025-10-12,/checkout/payment,145,113,113,62.5,99
